user_id,produtos
23479,13176 25588
23480,2326 12745 13870 18176 26282 37947
23481,13176 36070 38453 46147
23483,14084 24852 26021 39408
23485,1700
23487,40332
23491,4367 8479 19003 24964 31486 49683
23494,13944
23500,11520 17400 22935 34126 35951 43643
23501,26209
23502,40342 44389
23507,13176
23509,13176
23510,31114
23513,13884 15772 26604 44167 48015
23514,12674 24810
23519,28427
23520,19910 21394 35898
23523,42265
23526,44487 49276
23541,13176 21137
23542,10199 11520
23548,6184 32455
23550,11213 40063 43263
23551,15712 30489 47766
23553,34197
23554,14678 19820 23579
23559,19863
23564,21288
23566,5236 47329
23568,651 1244 5114 28378 47888
23570,5393 13176 33120
23571,15221
23575,18023
23577,45066
23584,3571 15139 43460
23585,47766
23586,25659 28842
23588,10613
23590,47629
23592,4091 7600 47357
23593,13176
23594,47209
23596,4920 9689 13517 21935 24852 27086 28745 34208 34969 43295 45007 46279
23599,7862
23601,16185
23604,432 8479 24239
23605,39877 42265
23608,12614
23610,4562 10554 12782 29714 37266
23618,23801 34497 36956 44303
23627,22825 24841
23628,14947 44765
23629,1117 12667 24852 40706
23632,8580 25817 30639 42110 44051
23636,22802 37710
23638,12315
23640,5737
23642,3957 30776
23645,12258
23646,24713
23651,1217
23657,10385
23659,21295 23165 26664 45007
23664,2825 14947
23665,25103 34502 47737
23673,24852
23674,36939
23675,30169
23677,12341 32079
23679,21903
23681,16291 20113 42633
23691,19691
23693,14917 18926 20580
23695,20542
23701,34050
23704,3957 8638
23710,47144
23713,15700 26209 29640 35546 41909
23714,1940
23715,24024
23716,15290 21903
23718,5077 29439 30682
23719,33160
23722,5785 7090 27744
23726,17579
23727,18234
23728,12218
23732,15297 25146
23740,20114
23743,12756 22963 28934 30967 39055
23749,19660
23753,32923
23765,38768
23769,9518 27966 36772 47626
23782,941 15325 29506
23783,44689
23788,45004
23789,21137
23791,8362 21616 21903 27845 47626
23792,1511 48004
23797,12206 21903 25043 39877 46979 47209
23798,21413 26282 44632
23807,22969 37067 47626
23808,5450 21246 28849 29127 36606 37250 39877 43165
23817,15197 40759
23819,31992
23824,35221 48210
23830,2091
23832,3464
23833,9244 26505 46402
23836,28571 38622 45633
23837,2091 15700
23838,32655
23858,29019
23860,47977
23861,15424 25581 45656
23867,33236 35992
23868,5479 48465
23872,22175
23873,25466 26209 32578
23874,19678
23876,2350 30599 48647
23878,6962 8075 12935 13646 27881 31727
23885,3721
23886,8955 12817 16953 45748
23891,21903
23893,40174
23896,31238 36763
23902,27356
23903,22866 40332
23910,3583 29675 39693 45603 47766
23913,47766
23916,1244 26940 33401 47209
23922,33000 40516
23924,7412
23926,13176 30850 46485
23928,6656 10017 20039 25551 49075
23933,13176 20042 23375 49235
23934,46061
23937,8021 21847
23940,19348
23941,24184 24852 38772
23942,12013
23945,33198
23947,33756 44500
23950,24852
23952,35752
23962,35045 43772
23963,18839
23966,7485
23967,36550 44765 49235
23973,22350 44766
23975,49235
23983,1762 3696 4577 8073 26097 49319
23986,11520
23990,10385
23991,31553
23992,25804 30391
23995,43875
23996,46206
23999,48520
24010,18727
24012,19677 21405 28289 30489 41960
24013,26790
24014,24964 25890
24017,49235
24018,626
24019,26093
24029,2228 47209
24034,7249 10246 11980 30391 40174 43076 47612
24035,45007
24036,4562 47209
24039,19173
24040,43295 47044
24043,34050
24048,7677 8174 9421 11712 13176 45123
24053,24184
24055,6873
24066,6184
24071,32141 39046
24072,21137 28036 31100
24073,21903 39619 47766
24076,21267
24079,8424 27086
24081,42731
24083,4605
24087,4635 5025 5566 7644 20682 21793 27344 33677 48440
24089,27521 45007
24091,44632
24092,21137 34969
24093,42828
24094,31651
24095,23734
24096,10088
24098,24489 30290 49235
24099,15424 27237
24101,3990 8204 33129 38511
24107,24852 31988 38511 38553
24108,8048 32689 35886
24109,6740 17224
24113,37687
24114,1463
24116,5785 35951 44632
24119,21903
24122,20345
24132,21405 24852 39190
24134,14678 24009
24137,32689 37965 39921
24140,5161 7508 22290 28204
24142,46149
24143,18594 19057 21376 47766 48171
24146,11688 22035
24149,8277 13176 33731 39162
24151,24852
24158,13176 17341 18362 24053
24159,19711 20580
24163,25146
24167,39614
24168,31717
24169,38383 40396 43376
24170,21137 38689 39748
24171,4920 24852 46239
24172,13176 21903 43961
24173,3090 22825 30117 40599 47209
24175,42617
24179,9766 13080 16766 22187 26157 28398 35951
24181,1443 8339 14267 21914 24489 25659 27509 35951 38650 47492 47766
24187,5393 47626 47900
24191,24160
24192,13198 29487 36164 41544 44133
24194,18465
24202,47717
24207,3562 40144
24209,23909
24211,21903 27966
24214,7120
24217,5785 33290
24222,8424 31343
24223,13378 46061
24226,10644 17794
24230,38400
24231,49520
24235,48679
24245,18362 21137
24247,21903
24249,13693 34969
24250,44632 46166
24259,2962
24261,13819
24264,10125 22935
24265,31964
24270,2273
24272,10580
24283,12442
24287,31815
24289,28412
24290,2180 4451 7054 22935 24964
24292,13176 21386
24294,5491 30011 31282
24300,33198
24304,1831 30949
24307,12899
24309,260 7021 40706 46584
24314,13176
24317,9372 15290 34128 40706
24323,21903 29370
24326,13263
24327,1246 4367 26604 42625 44987
24328,28515
24329,36557
24332,46931
24335,9138
24338,41131
24343,13176 39877
24344,10385 23854
24348,34487
24354,32828 34969 45066
24366,18362
24367,35628 44632
24371,45 26209 49318
24378,39170
24379,9124
24381,3849
24382,28199
24387,21903 26940 33120 48679
24390,13966 39046
24395,24489 26278
24396,13578 15183 15700
24398,30391
24402,21681 37067
24405,4316 12817 33198
24406,47766
24412,39657
24414,37754
24416,3697 22760
24417,26165
24421,44949
24425,8048 13176 20796 30720 35898 39275
24431,21292
24439,13176 40396
24440,14084 20995 23075 27737 30391
24443,4210 10473
24444,3583 33569 49235
24446,2027
24447,21267 23645 23909 47766
24453,24363 26165
24459,5785 21387 31183 31927 48679
24465,46260
24468,10326
24470,5456 9076
24471,30658
24472,44961
24477,14084
24480,3896
24484,24964 25659 47626
24488,4989 24852 42265
24489,15236
24494,29487
24496,5077
24497,21137
24498,25340 27344 47388
24501,19604 43209
24503,38241
24508,47209
24513,13424
24514,21678 39877 48679
24516,10070 47114
24521,3570 12572 29778 41010
24523,26165
24526,13176 24135
24530,5060 21137 34005 46900
24535,13176
24538,24852 30850
24541,260 26604
24546,13819
24549,23805 26604
24550,11869 20955 23909 44799 48667
24557,22935 24964 27845
24560,6187 47209
24562,29662 39812 43735
24567,42736 47626
24569,25466 47612
24573,25753
24574,8571
24575,432 2450 6287 10108 17630 20574 41844
24582,32828
24586,196 10032 11187 17191 30340
24589,24852 46979
24594,10749 13629
24596,36698
24600,22290 23909
24608,39275
24609,5097 25146
24610,20119 24852
24614,37875 37992
24616,4799 47766
24618,5973 7893 9092 13176
24621,4472 16793
24625,16797 40396 45448
24627,8021 24249
24629,16757
24630,4565 22476 39032 43772
24632,12798
24633,30827
24639,5785 23211
24657,5646 16797 21616 43352
24658,14233
24659,9839 17985 44359
24662,45051
24665,10305 17791 18200 24852 45368 45957
24670,14711
24672,16168 31766 32465 43295
24674,9018 47209
24680,5031 19816 24964 36011
24681,15937
24682,39589
24688,31337
24691,35084 40706
24693,15937 47626
24701,18465 21903
24702,27966
24706,15872 46979
24710,16185 39280 46881
24713,24852
24714,29307
24719,9934 38012
24721,22035
24723,2962 7177 15322 22089 29950 38553
24727,15028 16185 23821 24964
24729,44487
24730,32655
24732,28286
24741,33198
24743,10246
24745,3873 39180
24749,25976 33000 41047
24756,8571
24762,5077
24763,3798 37710
24766,429 4210 7746 8670 15622 20255 26800 29295 46962
24769,12916
24774,45066
24784,31683
24788,3999 9810 37625
24797,13828 34262
24798,46969
24799,49235
24802,41950
24808,17316 43967
24811,19003 34940 38233
24818,2086 25088 28849
24819,40706 46069
24820,24810 24852 43210
24823,27086
24825,4605 13858 21288 45104 48679
24830,13042
24831,6015 13176 32734 38456 43352 45154 49235
24832,40910
24833,30133
24834,41658
24844,25554
24849,44799
24852,16953
24854,2086 8021
24861,13629 45066
24862,8474 43183
24870,1940 4242 5603 14999 16234 22113 35004 36360 41665 42269
24875,4932 13176 27086 39411
24882,4920 11182 22825
24888,21709
24890,47626
24891,1080
24896,24852
24903,33575 43789
24906,38768
24908,13176
24909,552 3703 16816 25740 28985 37354 38819
24910,10957
24911,24838
24917,39922
24924,21903 38273 40852
24925,5445
24926,46979
24928,47626
24932,6631
24937,6218
24938,20542 25146 40660
24939,19660
24941,40861
24943,24964
24944,42347
24945,9550 21903 28204
24947,16548 31717 47209
24954,8324
24962,20378 47626
24963,39534
24966,44632
24969,30225
24977,14966
24983,2841
24990,26369
24991,5782
24996,19208 21137 45007 47209
24998,3211 5116
25000,24830 40593
25007,13176
25008,2536 41362
25010,5959 42701 49683
25023,14467
25024,27845
25025,12779 41395
25034,33138
25037,21903 33120 39180 47209
25038,196 46149
25039,1206
25042,2014 2457 19664 23313 35762
25044,9808 20082
25047,9808 42265
25056,20448 33098
25057,46433
25061,38739 41544
25069,4889 43409
25071,25005 30489
25075,29189
25077,24390
25080,30597 32271
25083,21050 30643
25084,4210 10613
25086,1511
25091,10385 29374 45066
25093,11777 13176
25098,13176 13225 14401 26209 27966 47626
25099,17122
25100,31097
25102,24852
25106,27845
25113,5450 32648 33195
25122,23909
25123,8021 17948 24221 24852 36389 39877 41041 42585
25126,11520 45763
25127,28985
25129,21137
25132,3957 29627 42342
25136,11512 17828 28682
25140,3849 44632
25141,1360 27845 46676
25146,4605 11688 26209 28842 41259
25148,5077 20919 24852 47392
25149,13517 25985 26648 49098 49511
25150,19348
25156,24852 41972
25157,26566
25160,24852
25167,1999 13870 18441 24852 39877 49235
25174,1940 13198 20114 42265
25191,1994 44014 47900
25197,10768 29370
25204,13176 24024 36144
25205,30391
25208,5785 29987 32828 37825 39619 41540
25209,21288 47441
25211,35042
25212,21267
25213,7693 16797
25219,22935 24964 28934
25223,5077 5385 5785 16797
25226,21903
25227,11520 29126 43182
25231,13176
25233,25890 45364 46676
25235,47766
25238,27845
25243,3274 4605 15610 18963 35108 36832 40571 43955
25248,16953
25249,46061
25250,16759 18234 41588
25252,20171
25255,8834 18272
25256,42736
25258,12341 32689
25260,17985
25263,21137
25265,26209 27662
25266,3376 7035 12576 48679
25268,329 11440 19057 21137 28380 46979
25272,28682 29071
25273,21137 37646
25274,43182
25284,39739
25293,44987
25294,24852 45066
25297,5994
25298,10957
25299,10172 48110
25300,47792
25303,11777
25304,11560 32585
25315,31764
25317,25246 25985
25318,11844 24964
25321,890 5876 12872 18376 27966 38275 49610
25323,42445
25324,6347
25326,9666 12745 13166 20738 21938 34243 45007
25327,4210 27966 40706 46979
25331,5825 28990 33232
25332,29077
25336,35951
25341,23785 48205
25343,20561
25345,14233 29974
25347,260
25350,2120
25351,33120
25353,12323 22882 39545 43295
25364,20842
25365,5258 43154
25368,14168 14788 16953
25371,34050
25381,5769
25382,21386
25383,3562 27020
25385,6104 13176 21903 27881 44303 47144 47388
25389,31915 38400
25393,3266
25394,21903
25398,7035 21137 40396
25403,13176 21137 39275 43504 46346
25406,22825 24852 37646
25410,21195 31805 46149
25419,20542 25146
25426,17835
25429,18615 22935 30489
25431,14870 24852 44632 47766
25432,4614 11777 12384 17600 21616 22124 24852 26209 30489 43789 47755
25435,4536 14446 24190 49517
25437,33198 44270
25440,5212 18200 19611 20995 27142 32124 33198 39589 46906
25442,16768 39216
25445,34358
25446,44075
25447,18523 40706
25451,24852
25456,21137 43908 46667
25457,24852 26209
25458,10983
25459,13176 36397
25460,6269
25463,3872
25464,2668 3825 14861 37940 39408 40128 43227
25466,24964 47804
25467,12075
25468,14852 21872 22935
25469,13176
25472,1749 14947 24964 34867 47318
25475,8277 21903 47766
25476,9076 19691 20082 21092 24841 26604 49628
25478,20114
25479,26209
25480,39275
25481,47357
25486,15532 19389
25493,2086 43352
25495,14493 17630 28204 37718
25496,7649 13176 29926 33037 48679
25497,44008
25499,27845
25500,47766
25512,29388
25516,22959 30801 40254
25519,3560
25525,12341
25529,31805
25532,30391 38693
25536,19348 23341
25540,21903 39190
25549,33401 34943
25551,4920 21903 45007
25556,21903
25557,9839 18465 21903
25560,47912
25561,8079
25563,1529 18234
25564,18443
25566,26604 38544
25569,43961
25579,24810 25072 28204
25580,11046 12572 24125
25581,17631
25582,33911
25583,17794 28934
25584,6184
25589,13870 16303 48523
25590,31854
25597,47912
25598,24852
25599,16759 27966 46979
25600,17429
25605,18479 34137
25610,24852
25612,7781 46676
25624,26346 47626
25626,27104
25630,12341
25631,20842 31683
25634,14233
25638,5194 10814 11777 21137
25643,9839 21137 43122
25646,4813 13176 28278
25649,46088
25651,24852
25652,13252 21903
25655,4605 45066 46820
25660,34270
25665,1811 22197 39275
25668,21903 28849 33257 33716
25669,17461
25672,5370
25675,38473
25682,4605 35042
25685,12872 14678 23029 23898 27336 27344 31717 46969
25687,38248 43875
25688,27730 49683
25693,1103 23805
25695,47766
25700,28985 47209
25702,18362 30776 36011
25706,6489 38656 40063 42265 47626
25712,11712 32642 45603
25715,6184
25723,18370
25740,13176
25741,23079
25747,47209
25750,20590 45135
25755,45210
25756,14897 25985 38739
25759,196
25761,28745
25765,21614
25767,5876
25768,23288 30169
25770,12935
25773,8138 15872 24852 38838 44987
25775,260 27966 31015 32412 39275
25776,42888
25778,14947 25533 31040
25780,47626 49026
25781,18027 47029
25782,33000
25787,2234 6867 10279 19535 38775
25788,7781
25789,25481
25793,40706
25794,3579 8277 19057 30391
25800,7862 21288
25803,38238
25807,5077 32915
25817,26315 34128 41135 45066
25823,13646 47023
25831,38444
25835,13176
25836,13176 26604 30450 44632
25841,3957 12341 14086 22922
25844,34358
25846,1940
25848,5794 16696 23102
25849,4313 41803
25853,22849
25854,33401
25855,4920 5876 6046 21019 22035 30391 40571
25859,13176
25865,18362 21938 42736 46979
25867,26209
25869,2361 14726
25872,1103 2078 11777 30505 43154
25876,10017 25138
25878,4448
25879,43154
25880,12324
25881,21137 24221 24852
25882,4920 27344 28985 31555 46650
25888,20670 25533 27093 40522
25897,47626
25902,29675
25905,24852
25916,20518
25917,8590 18339 20955 26985 34487
25918,9290
25923,13388
25925,39037
25930,11520 23383
25931,4957 6656 24838 27966 33754 40571
25933,9421
25935,4605 24964
25937,12606 23909 29616
25941,5077 24852 40992
25943,21903 40910 44765
25946,17334
25948,21938
25949,27845
25950,9605 14992
25952,27104
25956,35951
25959,7559 10132 20339
25961,1241 9124
25962,5258
25966,16797
25974,6128 24852 46654 47209
25978,8710 38944 48301
25980,9154 19706
25983,41714
25985,26790
25991,7131 45104
25993,26604
26000,13535
26001,31808
26009,16384 19660 21137 27966 43040 45615
26011,48022
26013,30353
26014,8381 19678 40174 45013 48745
26021,37718
26027,27509 34551 45210
26030,2581 22035 45615
26031,5985
26035,26283 44142
26036,37220
26037,19575
26041,24852 26985
26048,8518 45066
26052,8859
26053,17316 40354 43279
26054,40706 47626 47766
26056,10310 13176 16797
26060,42768
26067,32655
26069,27086 38777
26071,19204 28289 39275 41658 47626
26074,24852 41844 47107
26075,21137
26084,35939 47209
26088,18894 36847
26099,5025 11710 30353
26105,10478
26111,9092 16759 18352 23622 30450 30967 31343 31717 43014
26112,41886 47141
26113,7179 39162
26123,28427 46773
26125,22935 33120 39877 43086 47766
26127,20082
26130,4920
26132,21137
26139,5646 6489 16290 21616 45013
26142,33198
26143,4920
26145,30744 34358 38058 44847
26146,2979 9405 11519 33825 36651 45537
